0.001 1.0127093556171525 0.0029632841861809774
0.0031622776601683794 1.012709372858116 0.0029632841861809774
0.01 1.0127092858852613 0.0029632841861809774
0.03162277660168379 1.0127089902467472 0.0029632841861809774
0.1 1.0127078777788807 0.0029632841861809774
0.31622776601683794 1.0127026145275893 0.003035559410234172
1.0 1.0126689146492796 0.0031078346342873664
3.1622776601683795 1.0124174236995338 0.003180109858340561
10.0 1.0111523137999243 0.0039028620988725065
31.622776601683793 1.0085345470268836 0.009251228678808905
100.0 1.014276272265978 0.09786065336802544
316.22776601683796 1.0817931912588195 0.2433506793871061
1000.0 nan 0.0
3162.2776601683795 nan 0.0
